id,text,user,created_at,coding
1.82478e+18,"According to the WHO clade 1 Mpox is now a GLOBAL health emergency, and the incubation period can be up to 21 days

According to the UK govt list of HCIDs clade 1 Mpox is airborne

In months there’ll be a lot of people with Mpox saying “but we didn’t know”

Yeah we did - mask NOW https://t.co/GMyV7Jtxcl",SleepyJim0,Sat Aug 17 12:19:31 +0000 2024,"safe, uses official information"
1.82479e+18,"Government lab in Maryland plans to create a hybrid monkeypox strain that is MORE deadly than one currently spreading in US (2022):
""A Government laboratory in Maryland plans to make the circulating monkeypox strain more lethal in highly controversial research in mice.
The team https://t.co/s6mNPEOOkR",robinmonotti,Sat Aug 17 12:36:52 +0000 2024,"harmful, false claims posing as official source, pharma conspiracy fear mongering"
1.8248e+18,"A new, deadlier variant of mpox, formerly known as monkeypox, is ""very likely"" already circulating in the UK. 

It starts with vague, flu-like symptoms easily mistaken for COVID, before erupting into blistering sores. https://t.co/9R2Axo8UTt",ShadowofEzra,Sat Aug 17 13:39:28 +0000 2024,"potentially misleading, unconfirmed claim"
1.82481e+18,"EU public health body lifts MPOX risk level alert from “very low” to “low”

A wider spread of Mpox is expected in Europe and around the globe",Monkeypoxtally,Sat Aug 17 13:48:15 +0000 2024,"safe, uses verifiable information"
1.82481e+18,"Monkey Gate (Thread)

On 15th August 
With just 15,000 cases n 500 deaths WHO declared Mpox global emergency second time in last 2 years

They had already done this in 2022

1/5 https://t.co/5MCg3tGdiH",Starboy2079,Sat Aug 17 13:51:04 +0000 2024,"bill gates, harmful, pharma conspiracy fear mongering"
1.82483e+18,"1. Évitons de prendre à la lettre les discours des  toubibs télé et journaleux : voici 1 présentation des clades du Mpox sourcée :
On distingue 2 principaux ""types"" (= 2 clades) du virus Mpox = monkeypox causes de varioles du singe (1). Le taux de létalité dépend du clade viral. https://t.co/3EIQKOyqiw",papanours60,Sat Aug 17 15:36:11 +0000 2024,not english
1.82484e+18,"A new deadlier variant of mpox, previously known as monkeypox, is ""very likely"" to already be in the UK, an infectious diseases expert has told Sky News

Read more🔗
https://t.co/5LDJljQlG3",SkyNews,Sat Aug 17 15:46:42 +0000 2024,"safe, uses official information"
1.82484e+18,They shortened it to mpox to reduce stigma. But I don’t know if it’s going to work. Like if I’m walking around with sores on my face and someone is like “hey that guy has monkeypox” and I get all huffy and go “beg your pardon but it is MPOX” I dunno.,jarvis_best,Sat Aug 17 16:19:38 +0000 2024,"safe, reaction"
1.82485e+18,Mpox my absolute arse.,thecoastguy,Sat Aug 17 16:29:35 +0000 2024,"safe, reaction"
1.82485e+18,"BREAKING: Pharma company Bavarian Nordic is seeking approval for its mpox vaccine for 12-17 year olds after WHO declares ""global health emergency"".

Here we go again... 

Are you falling for any of this?",PeterSweden7,Sat Aug 17 16:47:33 +0000 2024,"harmful, pharma fear mongering, vaccine fear mongering"
1.82485e+18,🚨🇮🇱 BREAKING: Photos suggest ZIONIST GENOCIDE supporter Michael Rapaport may have contracted MONKEYPOX after visiting Benjamin Netanyahu. https://t.co/v87Dk2J711,jacksonhinklle,Sat Aug 17 17:02:14 +0000 2024,"anti lgbtq+ fear mongering, antisemitism, harmful, threatening or malicious intentions towards public figure"
1.82487e+18,"PSA: Take 30 minutes at dinner tonight to talk about Mpox. Pull up some photos on the big screen, and discuss how it spreads—through the air, skin contact, fomites, crusty flakes from scabbed pustules, and sex. Make sure everyone, including your kids, knows what to watch for. If",drseanmullen,Sat Aug 17 18:16:27 +0000 2024,"safe, uses verifiable information"
1.82488e+18,"Please stop joking  about the Monkeypox pandemic. This is what monkeypox does to you. Are you taking it seriously now? 

Oh wait it's the Pfizer C19 ""vaccine""! https://t.co/k5IFs7qeq9",robinmonotti,Sat Aug 17 18:44:20 +0000 2024,"harmful, vaccine fear mongering"
1.82488e+18,"Clade I MPOX is much more dangerous and transmissible this time around. Unlike Clade II, Clade I can spread without sexual contact, making it much easier to transmit through skin-to-skin contact. 

It is significantly more dangerous and contagious.",Monkeypoxtally,Sat Aug 17 19:02:59 +0000 2024,"safe, uses verifiable information"
1.8249e+18,Hiyo MPOX (Monkey pox) inashika mtu akikula nyamaa ya Bookten ama nini cause yake?🤔,MrRightke,Sat Aug 17 19:48:59 +0000 2024,not english
1.8249e+18,"Huge lines to get tested for monkeypox in Omaha, Nebraska 

 https://t.co/jcdwFR5CEo",TheMagaHulk,Sat Aug 17 20:09:09 +0000 2024,"harmful, false claims"
1.82493e+18,"Highest paid Biden/Harris staffer is this freak. He’s makes $260,718 a year as their ‘Monkeypox coordinator.’ 
He’s a satanist that dresses in bondage. 

This regime is SICK! Stay away from this perverse insanity! https://t.co/AK23KgMay5",leslibless,Sat Aug 17 22:01:16 +0000 2024,"attack on demetre daskalakis, harmful, anti lgbtq+ fear mongering, satanist accusations"
1.82494e+18,"Monkey Pox - “This will spread to other Countries - it will come to the UK”

“The WHO is urging Countries to share their stockpile of vaccines”

Legacy Media doing their best to push Mpox - when they start wheeling out blue hair pro-noun liberals - you can bet they’re advising on https://t.co/Z89AhKFjQ7",BGatesIsaPyscho,Sat Aug 17 22:24:39 +0000 2024,"anti lgbtq+ fear mongering, harmful, vaccine fear mongering, questions authenticity of news"
1.82495e+18,"MONKEYPOX THE COVER STORY: In 2021 NTI predicts a laboratory engineered vaccine resistant Monkeypox outbreak with 271 Million deaths. This is a coverup for the fatalities of the Covid injected. WHO is a criminal organization led by Bill Gates, Rockefellers and the Wellcome Trust. https://t.co/Hp1nuwzN2e",SpartaJustice,Sat Aug 17 23:27:45 +0000 2024,"bill gates, harmful, planned pandemic, vaccine fear mongering, world government fear mongering"
1.82496e+18,I was just reprimanded by another doctor for using the term “monkeypox” rather than “mpox.” 🤦‍♀️,MdBreathe,Sat Aug 17 23:57:59 +0000 2024,"safe, reaction"
1.82976e+18,"Western countries refusing to send mpox vaccines to Africa is like declining to help put out a fire headed for your street. 

A scourge of populism is the denial that we live in an interconnected world!",guyverhofstadt,Sat Aug 31 05:56:52 +0000 2024,"harmful, false claims"
1.82501e+18,"One group of people I'd generally suggest having a low opinion of is people who seem eager to runback COVID, whether by means of Monkeypox 2.0 or what have you.",NateSilver538,Sun Aug 18 03:26:36 +0000 2024,unrelated
1.82505e+18,Naona propaganda ya Mpox inaendelea kupikwa vizuri. Vaccine labda iko jikoni inaiva. I know some of yall can’t wait to take 5 injections and a booster on top of that because you do everything the doctors and govt say.,evenmaina,Sun Aug 18 06:15:25 +0000 2024,not english
1.82508e+18,"BREAKING:
Whistleblower Doctor has just provided me with links that exhibit that Monkeypox Rash claims &amp; HIV Rash are one &amp; the same. He is advising that anyone developing a Rash of anykind after 2 or more covid-19 injections, immediately get tested for HIV",AllBiteNoBark88,Sun Aug 18 08:18:33 +0000 2024,"harmful, vaccine fear mongering"
1.82509e+18,"Sigh

Chimpanzees aren't monkeys
Mpox is an orthopox virus, not an adenovirus 
It LITERALLY states it's replication deficient

Please take your virology advice from virologists.

Not these two chimps.

(Unfair to chimpanzees, I know). https://t.co/m2BMcuM4MN",Poppyjuice,Sun Aug 18 08:34:02 +0000 2024,"safe, reaction to misinformation"
1.82513e+18,Is she trying to spread monkeypox? https://t.co/6L4np7jdRp,TaraBull808,Sun Aug 18 11:30:00 +0000 2024,unrelated
1.82515e+18,"The WHO declares Mpox a public health emergency of international concern, and a day later, Sweden records the first-ever Mpox case in Europe with the new clade.

Coincidence? We need more timely transparency from all public health figures.",Monkeypoxtally,Sun Aug 18 12:36:48 +0000 2024,"potentially misleading, questions authenticity of news"
1.82517e+18,"Monkeypox has been declared a ‘Public health emergency of international concern’ by @WHO 

If declared a pandemic, we will have a twindemic along with #Covid. Hopefully that doesn’t occur.

Regardless, monkeypox is spreading &amp; here’s what you need to know 🧵 https://t.co/eX7RGZzSgF",PrognosticChats,Sun Aug 18 13:44:57 +0000 2024,"safe, uses official information"
1.82517e+18,"Monkeypox: ‘mpox’ is a viral infection
Spread via:
- Close contact
- Clothes/towels/all contaminated surfaces
- Droplet &amp; aerosol (airborne)
- Human to human &amp; animal to human
- Asymptomatic transmission has even reported (getting it from someone not showing symptoms yet) https://t.co/qvVGcmnZfm",PrognosticChats,Sun Aug 18 13:44:59 +0000 2024,"safe, uses official information"
1.82522e+18,"🚨 Whistleblower: Bill Gates Seeding Monkeypox in Major Cities via Chemtrails

A disturbing revelation has emerged from within the Bill and Melinda Gates Foundation, as a whistleblower comes forward to expose a plan to use the existing chemtrails operation to unleash the next https://t.co/3Qg4mZcCv9",tpvsean,Sun Aug 18 17:31:05 +0000 2024,"bill gates, harmful, planned pandemic, vaccine fear mongering, world government fear mongering"
1.82524e+18,"Monkeypox é mais uma GRANDE PSYOP.
Uma manipulação orquestrada por lunáticos e psicopatas que vão usar os efeitos da vacina como desculpa para introduzir testes contaminados e novas “vacinas”, com isso IMPULSIONAR ainda mais a verdadeira PANDEMIA, a pandemia de EFEITOS ADVERSOS. https://t.co/AI9TGaa4qy",PaladinRood,Sun Aug 18 18:21:42 +0000 2024,not english
1.82525e+18,"FAGPOX, SHINGLES, SIDE EFFECTS FROM VACCINES, WHATEVER YOU BELIEVE, THEY WILL TRY TO USE THIS TO TAKE YOUR FREEDOM. 

DO NOT COMPLY

The information below is why I call it Fagpox. This is an article from 2022 proving Fagpox is from fags and quite possibly could be very faggy if https://t.co/jSFOC4Pci6",RedpillDrifter,Sun Aug 18 19:07:52 +0000 2024,"anti lgbtq+ fear mongering, harmful, vaccine fear mongering, pharma conspiracy fear mongering"
1.82528e+18,"Some key points abt monkeypox (mpox/MPX) being missed:

— It is an STI bc, like HIV or Hep C, it can transmit sexually

— “STI” is not a slur

— Most STIs can be transmitted non-sexually (via blood, milk, etc)

— Prior to 2016 or so, MPX didn’t transmit sexually…then it mutated",thrasherxy,Sun Aug 18 21:10:48 +0000 2024,"safe, uses verifiable information"
1.82528e+18,"BREAKING:
What an absolute bunch of lying, corrupt assholes. Looks like Monkeypox is a Covid-19 non- Vaccine Adverse Reaction after all. 
👇👇👇👇👇👇👇
https://t.co/7wCWZWufzZ https://t.co/ubjkmxjEVq",AllBiteNoBark88,Sun Aug 18 21:33:33 +0000 2024,"harmful, vaccine fear mongering"
1.82757e+18,"Newly unsealed documents have revealed an explosive confession from the U.S. Food and Drug Administration (FDA) about the so-called “monkeypox virus.”
The documents were obtained by investigative reporter Christine Massey from a Freedom of Information Act (FOIA) request. https://t.co/5wW1mBoAsK",toobaffled,Sun Aug 25 04:59:04 +0000 2024,"harmful, false claims posing as official source"
1.82767e+18,"🚨BREAKING: World Health Organization Orders Government’s To Prepare for 'Mega Lockdowns' Due to 'Deadly Monkeypox' Strain.

Do you really have Trust in WHO?

A.  YES
B.   NO https://t.co/yDmRFyXp6q",IvankaNews_,Sun Aug 25 11:32:16 +0000 2024,"harmful, false claims posing as official source"
1.82387e+18,"Pentagon Mandates Monkeypox Vaccine, But Only For Navy https://t.co/2VFfFEmCoW https://t.co/TzirqFYx5p",TheBabylonBee,Thu Aug 15 00:00:08 +0000 2024,"safe, satire"
1.82388e+18,"Do you know what ended MonkeyPox last time?  

Rochelle Walensky admitted that gay individuals have infected children with MonkeyPox. 

The State MSM didn’t have an answer for this strange fact. Then the ‘Pandemic’ quickly disappeared. https://t.co/bhYMqhGyQn",liz_churchill10,Thu Aug 15 00:23:24 +0000 2024,"anti lgbtq+ fear mongering, harmful, questions authenticity of news"
1.82389e+18,I found the source that started the latest MonkeyPox Pandemic. https://t.co/tQK07eyoCa,liz_churchill10,Thu Aug 15 01:15:15 +0000 2024,"harmful, false claims"
1.82389e+18,"Guys, I just tested positive for Covid, Mpox, HIV, Flu, Bird Flu, Measles, Black Death plague, and Disease X. What should I do??",FiveTimesAugust,Thu Aug 15 01:20:28 +0000 2024,"safe, satire"
1.82395e+18,Monkeypox is transmissible through bodily fluids and close contact—this is just blatant homophobia https://t.co/Tvs1CjI0jf,esjesjesj,Thu Aug 15 05:07:08 +0000 2024,"safe, reaction to misinformation"
1.82397e+18,"URGENT!!!

The World Health Organization has declared MPox (formerly called Monkey Pox) as a Public Health Emergency. 

Here are some things to note for your protection. 

Please share https://t.co/IUNk8sWqmt",the_beardedsina,Thu Aug 15 06:14:43 +0000 2024,"safe, uses official information"
1.82397e+18,"Kenyataan Media Kementerian Kesihatan Malaysia

Situasi Semasa Kes Monkey Pox (MPOX) https://t.co/x2fNJMCn3n",KKMPutrajaya,Thu Aug 15 06:14:57 +0000 2024,not english
1.82399e+18,"The WHO has declared monkeypox a global health emergency.

Stay safe out there. Wear a mask. https://t.co/msuWw3YBhN",BillboardChris,Thu Aug 15 07:42:39 +0000 2024,"harmful, anti lgbtq+ fear mongering"
1.82403e+18,"Geert warned 2 yrs ago. Do not vaccinate Mpox.

In no time we will be developing more infectious monkey pox variants.

Vaccinating with non-replicating vaccines will help it to evolve.  
@GVDBossche @ALEXNEWMAN_JOU 

#Mpox #MonkeyPox 

Full interview 
https://t.co/C2NHDsPCEj https://t.co/BGzoDBqzPZ",mpetrus19,Thu Aug 15 10:26:43 +0000 2024,"harmful, vaccine fear mongering, pharma conspiracy fear mongering"
1.82405e+18,Es una coincidencia que se haya lanzado el pasaporte europeo de vacunación Euvabeco y que 6 días después la OMS haya anunciado una nueva emergencia sanitaria mundial llamada mpox (Monkeypox). https://t.co/3RPY708Keh,Inconforme75,Thu Aug 15 11:55:40 +0000 2024,not english
1.82408e+18,The World Health Organisation has declared Mpox (monkeypox) a public health emergency of international concern. https://t.co/HvWmygOo6E,6ixbuzztv,Thu Aug 15 13:48:17 +0000 2024,"safe, uses verifiable information"
1.82409e+18,Bert And Ernie Both Contract Monkeypox https://t.co/iDgAib7A6D https://t.co/nrx6xL6v2i,TheBabylonBee,Thu Aug 15 14:32:58 +0000 2024,"safe, satire"
1.82411e+18,"BREAKING: Sweden reports the first case of new more contagious variant of mpox - The first case outside of Africa.

This comes one day after WHO declared a global health emergency.",PeterSweden7,Thu Aug 15 15:41:52 +0000 2024,"safe, uses official information"
1.82411e+18,"Ignore EVERYTHING from the Pandemic Planners. 

Whatever happens next…DO NOT COMPLY.  https://t.co/ndcSHX8fcX",liz_churchill10,Thu Aug 15 15:46:47 +0000 2024,"harmful, planned pandemic"
1.82411e+18,BREAKING: Sweden reports first case outside Africa of the more dangerous mpox strain,BNOFeed,Thu Aug 15 15:55:54 +0000 2024,"safe, uses verifiable information"
1.82411e+18,Sweden confirms first case of more contagious variant of mpox disease outside Africa https://t.co/dhoXtVxLbO,BBCBreaking,Thu Aug 15 15:59:04 +0000 2024,"safe, uses verifiable information"
1.82411e+18,"If mPox gets to the UK, it'll be OK because some scientists and politicians will be on TV saying that 'herd immunity' will deal with it, meaning that most people will get it, old and sick people will die (which is OK) and the rest will get it, not be v. ill, and become 'immune'.",MichaelRosenYes,Thu Aug 15 16:01:50 +0000 2024,"safe, reaction"
1.82412e+18,See links below in the replies for my many essays concerning MPox/Monkeypox/Moneypox and the WHO.  This has been going on for two years now.  Thread. https://t.co/TLXp0NmzgM,RWMaloneMD,Thu Aug 15 16:20:17 +0000 2024,"false claims, harmful, vaccine fear mongering, pharma conspiracy fear mongering"
1.82412e+18,BREAKING: UK preparing after mpox declared global emergency - as Sweden records first case https://t.co/CBBzUYSFdP,SkyNews,Thu Aug 15 16:32:58 +0000 2024,"safe, uses official information"
1.82412e+18,"Sweden has reported the first case of Mpox’s more severe variant known as Clade 1. 

It is the first case of this variant to be reported in Europe. https://t.co/hYazRMExXZ",PopBase,Thu Aug 15 16:42:38 +0000 2024,"safe, uses verifiable information"
1.82413e+18,Raise your hand if you will ignore the media propaganda about monkeypox and keep living your life happily without fear 👍,PeterSweden7,Thu Aug 15 16:57:31 +0000 2024,"potentially misleading, questions authenticity of news"
1.82414e+18,"MONKEYPOX is a scam.

Don't comply.

Refuse.

• Pfizer wants to clear its COVID-19 vaccine stocks after people shunned them.

• Afrika's corrupt political establishment wants to divert the boiling GenZ rebellion.

MPox is another scam by WHO crooks.

#BetterTogether",amerix,Thu Aug 15 17:40:26 +0000 2024,"anti african fear mongering, harmful, vaccine fear mongering, pharma conspiracy fear mongering"
1.82414e+18,"80-99% OF MONKEYPOX PATIENTS ARE FROM GAY SEX - CDC, WHO",The_Real_Fly,Thu Aug 15 18:02:31 +0000 2024,"false claims posing as official source, harmful, anti lgbtq+ fear mongering"
1.82415e+18,"BREAKING: Pharma company Bavarian Nordic is prepared to produce 10 million doses of mpox vaccine as WHO declares ""global health emergency"".

Will you take the mpox vaccine?",PeterSweden7,Thu Aug 15 18:07:47 +0000 2024,"safe, uses verifiable information"
1.82415e+18,"Die #WHO empfiehlt, die Bezeichnung ""Monkeypox"" in Mpox zu ändern, da sie sonst als rassistisch wahrgenommen werden könnte. Auch in Niedersachsen wird diese Empfehlung schrittweise angepasst. Mich würde brennend interessieren, welche Personengruppen genau sie mit Affen in https://t.co/BGmDZXNkYO",MdlBehrendt,Thu Aug 15 18:08:28 +0000 2024,not english
1.82416e+18,"YESTERDAY: The WHO declared mpox a ""global health emergency""

TODAY: Sweden reports first case of the new mpox variant outside of Africa.

NOW: Pharma company is prepared to make 10 million vaccine doses by 2025.

Here we go again...",PeterSweden7,Thu Aug 15 18:57:27 +0000 2024,"harmful, pharma fear mongering, vaccine fear mongering"
1.82416e+18,"BREAKING: Sweden reports first case outside Africa of new, more dangerous mpox strain.",spectatorindex,Thu Aug 15 19:03:09 +0000 2024,"safe, uses verifiable information"
1.82416e+18,"🇸🇪🦠❗ #BREAKING 
First case of new Mpox virus outside Africa detected in Sweden. 
#monkeypox https://t.co/q2SDnF06ES",OsintExperts,Thu Aug 15 19:19:14 +0000 2024,"safe, uses verifiable information"
1.82417e+18,"The world just changed.

Mpox has been human to human since 2015/2016.

You see, we all have an antiviral enzyme called APOBEC3.  Mpox mutates in a specific way A LOT when exposed to it.  

You can then clock APOBEC3 mutations in mpox like you count tree rings. /1",LazarusLong13,Thu Aug 15 19:24:02 +0000 2024,"false claims, harmful, anti lgbtq+ fear mongering"
1.82417e+18,"🚨🌎 Monkeypox update 

“A rapid spread of a lethal version of Mpox, first in Africa &amp; now in Europe”

“At least 17,5000 cases in 2024”

“There were more than 3000 cases in the UK in 2022

Legacy Media Sky News found a Presenter to get excited about Mpox - unlike last https://t.co/RDSrxDh2KY",BGatesIsaPyscho,Thu Aug 15 19:29:52 +0000 2024,"harmful, questions authenticity of news creator name"
1.82417e+18,"MONKEYPOX UNCENSORED FACTS

Here are the uncensored but documented facts about monkeypox and the vaccines that the US government is buying up from a little-known company in Denmark that only has five products on the market.

Survival Rate of a Monkeypox  (MPOX) Infection
Ref: https://t.co/VuWn2r7tYj",WitchDrTim,Thu Aug 15 19:33:28 +0000 2024,"harmful, vaccine fear mongering, pharma conspiracy fear mongering"
1.82418e+18,"They're trying to do Covid all over again, this time with ""Mpox"".

Will you comply with lockdowns and mask/vaccine mandates this time around?

https://t.co/LSsX6Bxtw1",wideawake_media,Thu Aug 15 20:14:38 +0000 2024,"harmful, vaccine fear mongering, questions authenticity of news"
1.82418e+18,"BREAKING: The WHO has warned that more cases of mpox is likely in Europe the coming days.

Yesterday they declared a ""global health emergency"".

Are you falling for this again?",PeterSweden7,Thu Aug 15 20:29:42 +0000 2024,"potentially misleading, questions authenticity of news"
1.82419e+18,"Sweden confirms the first case of monkeypox outside of Africa.

Do you think this is the beginning of a new global pandemic? https://t.co/oL8M10rVpq",creepydotorg,Thu Aug 15 21:01:20 +0000 2024,"safe, uses verifiable information"
1.82419e+18,"Monkeypox is both a pathogenic disease, and a Psyop. If we are to Rescue the Republic and the West we must destroy every structure and institution that uses fear of disease to violate our rights.",BretWeinstein,Thu Aug 15 21:04:23 +0000 2024,"harmful, pharma conspiracy fear mongering, world government fear mongering"
1.8242e+18,"I'm NOT falling for the WHO mpox agenda.

I refuse to be scared by the mainstream media.

I will NOT get the mpox vaccine.

Who's with me? 💪 https://t.co/quSGMYltRj",PeterSweden7,Thu Aug 15 21:29:08 +0000 2024,"harmful, vaccine fear mongering, questions authenticity of news"
1.8242e+18,"And here it is. 

“A ‘MonkeyPox Vaccine’ will protect those most at risk, especially as you mentioned the children. It’s spreading very rapidly and could pose a threat to rest of the World…” -W.H.O. https://t.co/S6Ihknf3t9",liz_churchill10,Thu Aug 15 21:38:32 +0000 2024,"deleted hyperlink, potentially misleading, unconfirmed claim"
1.82421e+18,those monkeypox pictures i’m seeing on the timeline making me scared to breathe https://t.co/2dbr5dXYqv,kirawontmiss,Thu Aug 15 22:29:50 +0000 2024,"safe, reaction"
1.82421e+18,"Mpox (Monkeypox) Vaccine Maker’s Stock Price Soars After WHO Declares Global Public Health Emergency.
https://t.co/tVVNTRiSTP",davidicke,Thu Aug 15 22:38:06 +0000 2024,"false claims, harmful, pharma fear mongering, vaccine fear mongering"
